main_category_id,main_category,subcategory,service,serviceLink,content_file,sub_category_id,service_id
7,"Health, Well Being & Social Service",Health Assistance,Dental care for children,https://gic.gov.lk/gic/index.php/en/component/info/?id=1807&catid=39&task=info,service_md_7/Dental_care_for_children.md,39,1807
7,"Health, Well Being & Social Service",Health Assistance,Neurology care  for children,https://gic.gov.lk/gic/index.php/en/component/info/?id=1795&catid=39&task=info,service_md_7/Neurology_care__for_children.md,39,1795
7,"Health, Well Being & Social Service",Health Assistance,Medical assistance for other surgeries and treatment,https://gic.gov.lk/gic/index.php/en/component/info/?id=1642&catid=39&task=info,service_md_7/Medical_assistance_for_other_surgeries_and_treatment.md,39,1642
7,"Health, Well Being & Social Service",Health Assistance,Language and speech therapy service for children,https://gic.gov.lk/gic/index.php/en/component/info/?id=1897&catid=39&task=info,service_md_7/Language_and_speech_therapy_service_for_children.md,39,1897
7,"Health, Well Being & Social Service",Health Assistance,General surgical care for children,https://gic.gov.lk/gic/index.php/en/component/info/?id=1809&catid=39&task=info,service_md_7/General_surgical_care_for_children.md,39,1809
7,"Health, Well Being & Social Service",Health Assistance,Eye (Opthalmology)  care for children,https://gic.gov.lk/gic/index.php/en/component/info/?id=1798&catid=39&task=info,service_md_7/Eye__Opthalmology___care_for_children.md,39,1798
7,"Health, Well Being & Social Service",Health Assistance,Skin (dermatology) care for children,https://gic.gov.lk/gic/index.php/en/component/info/?id=1802&catid=39&task=info,service_md_7/Skin__dermatology__care_for_children.md,39,1802
7,"Health, Well Being & Social Service",Health Assistance,Accident and animal bite casualty care for children,https://gic.gov.lk/gic/index.php/en/component/info/?id=1853&catid=39&task=info,service_md_7/Accident_and_animal_bite_casualty_care_for_children.md,39,1853
7,"Health, Well Being & Social Service",Health Assistance,Heart (cardiology) care  for children,https://gic.gov.lk/gic/index.php/en/component/info/?id=1794&catid=39&task=info,service_md_7/Heart__cardiology__care__for_children.md,39,1794
7,"Health, Well Being & Social Service",Health Assistance,Ayurvedic Research Institute,https://gic.gov.lk/gic/index.php/en/component/info/?id=959&catid=39&task=info,service_md_7/Ayurvedic_Research_Institute.md,39,959
7,"Health, Well Being & Social Service",Health Assistance,Cardiothoracic surgical care for children,https://gic.gov.lk/gic/index.php/en/component/info/?id=1796&catid=39&task=info,service_md_7/Cardiothoracic_surgical_care_for_children.md,39,1796
7,"Health, Well Being & Social Service",Health Assistance,Orthopaedic care for children,https://gic.gov.lk/gic/index.php/en/component/info/?id=1799&catid=39&task=info,service_md_7/Orthopaedic_care_for_children.md,39,1799
7,"Health, Well Being & Social Service",Health Assistance,Cancer (oncological) care for children,https://gic.gov.lk/gic/index.php/en/component/info/?id=1808&catid=39&task=info,service_md_7/Cancer__oncological__care_for_children.md,39,1808
7,"Health, Well Being & Social Service",Health Assistance,Plastic surgical care for children,https://gic.gov.lk/gic/index.php/en/component/info/?id=1806&catid=39&task=info,service_md_7/Plastic_surgical_care_for_children.md,39,1806
7,"Health, Well Being & Social Service",Health Assistance,Physiotherapy service for children,https://gic.gov.lk/gic/index.php/en/component/info/?id=1898&catid=39&task=info,service_md_7/Physiotherapy_service_for_children.md,39,1898
7,"Health, Well Being & Social Service",Health Assistance,Occupational Therapy service for children,https://gic.gov.lk/gic/index.php/en/component/info/?id=1899&catid=39&task=info,service_md_7/Occupational_Therapy_service_for_children.md,39,1899
7,"Health, Well Being & Social Service",Health Assistance,Out patient medical and surgical care for children,https://gic.gov.lk/gic/index.php/en/component/info/?id=1854&catid=39&task=info,service_md_7/Out_patient_medical_and_surgical_care_for_children.md,39,1854
7,"Health, Well Being & Social Service",Health Assistance,Kidney (nephrology) care for children,https://gic.gov.lk/gic/index.php/en/component/info/?id=1797&catid=39&task=info,service_md_7/Kidney__nephrology__care_for_children.md,39,1797
7,"Health, Well Being & Social Service",Health Assistance,Rheumatological care for children,https://gic.gov.lk/gic/index.php/en/component/info/?id=1805&catid=39&task=info,service_md_7/Rheumatological_care_for_children.md,39,1805
7,"Health, Well Being & Social Service",Health Assistance,Obtaining Assistance for Illness,https://gic.gov.lk/gic/index.php/en/component/info/?id=570&catid=39&task=info,service_md_7/Obtaining_Assistance_for_Illness.md,39,570
7,"Health, Well Being & Social Service",Health Assistance,Provision of Herbal Drinks or Herbal Gruel,https://gic.gov.lk/gic/index.php/en/component/info/?id=952&catid=39&task=info,service_md_7/Provision_of_Herbal_Drinks_or_Herbal_Gruel.md,39,952
7,"Health, Well Being & Social Service",Health Assistance,Animal Hospital of the National Zoological Gardens,https://gic.gov.lk/gic/index.php/en/component/info/?id=610&catid=39&task=info,service_md_7/Animal_Hospital_of_the_National_Zoological_Gardens.md,39,610
7,"Health, Well Being & Social Service",Health Assistance,Nutrition Section of National Zoological Gardens,https://gic.gov.lk/gic/index.php/en/component/info/?id=611&catid=39&task=info,service_md_7/Nutrition_Section_of_National_Zoological_Gardens.md,39,611
7,"Health, Well Being & Social Service",Health Assistance,Obtaining Relief for Medical Treatment in the case of Injury Sustained in Disaster,https://gic.gov.lk/gic/index.php/en/component/info/?id=879&catid=39&task=info,service_md_7/Obtaining_Relief_for_Medical_Treatment_in_the_case_of_Injury_Sustained_in_Disaster.md,39,879
7,"Health, Well Being & Social Service",Child Care,Child Guidance / Psychiatric care for children,https://gic.gov.lk/gic/index.php/en/component/info/?id=1801&catid=40&task=info,service_md_7/Child_Guidance___Psychiatric_care_for_children.md,40,1801
7,"Health, Well Being & Social Service",Child Care,Child Immunization service,https://gic.gov.lk/gic/index.php/en/component/info/?id=1811&catid=40&task=info,service_md_7/Child_Immunization_service.md,40,1811
7,"Health, Well Being & Social Service",Child Care,"Ear, Nose and Throat (ENT) care for children",https://gic.gov.lk/gic/index.php/en/component/info/?id=1800&catid=40&task=info,service_md_7/Ear__Nose_and_Throat__ENT__care_for_children.md,40,1800
7,"Health, Well Being & Social Service",Child Care,General medical care for children,https://gic.gov.lk/gic/index.php/en/component/info/?id=1793&catid=40&task=info,service_md_7/General_medical_care_for_children.md,40,1793
7,"Health, Well Being & Social Service",Child Care,Dental care for children,https://gic.gov.lk/gic/index.php/en/component/info/?id=1807&catid=40&task=info,service_md_7/Dental_care_for_children.md,40,1807
7,"Health, Well Being & Social Service",Child Care,Neurology care  for children,https://gic.gov.lk/gic/index.php/en/component/info/?id=1795&catid=40&task=info,service_md_7/Neurology_care__for_children.md,40,1795
7,"Health, Well Being & Social Service",Child Care,Language and speech therapy service for children,https://gic.gov.lk/gic/index.php/en/component/info/?id=1897&catid=40&task=info,service_md_7/Language_and_speech_therapy_service_for_children.md,40,1897
7,"Health, Well Being & Social Service",Child Care,General surgical care for children,https://gic.gov.lk/gic/index.php/en/component/info/?id=1809&catid=40&task=info,service_md_7/General_surgical_care_for_children.md,40,1809
7,"Health, Well Being & Social Service",Child Care,Eye (Opthalmology)  care for children,https://gic.gov.lk/gic/index.php/en/component/info/?id=1798&catid=40&task=info,service_md_7/Eye__Opthalmology___care_for_children.md,40,1798
7,"Health, Well Being & Social Service",Child Care,Skin (dermatology) care for children,https://gic.gov.lk/gic/index.php/en/component/info/?id=1802&catid=40&task=info,service_md_7/Skin__dermatology__care_for_children.md,40,1802
7,"Health, Well Being & Social Service",Child Care,Accident and animal bite casualty care for children,https://gic.gov.lk/gic/index.php/en/component/info/?id=1853&catid=40&task=info,service_md_7/Accident_and_animal_bite_casualty_care_for_children.md,40,1853
7,"Health, Well Being & Social Service",Child Care,Heart (cardiology) care  for children,https://gic.gov.lk/gic/index.php/en/component/info/?id=1794&catid=40&task=info,service_md_7/Heart__cardiology__care__for_children.md,40,1794
7,"Health, Well Being & Social Service",Child Care,Cardiothoracic surgical care for children,https://gic.gov.lk/gic/index.php/en/component/info/?id=1796&catid=40&task=info,service_md_7/Cardiothoracic_surgical_care_for_children.md,40,1796
7,"Health, Well Being & Social Service",Child Care,Orthopaedic care for children,https://gic.gov.lk/gic/index.php/en/component/info/?id=1799&catid=40&task=info,service_md_7/Orthopaedic_care_for_children.md,40,1799
7,"Health, Well Being & Social Service",Child Care,Cancer (oncological) care for children,https://gic.gov.lk/gic/index.php/en/component/info/?id=1808&catid=40&task=info,service_md_7/Cancer__oncological__care_for_children.md,40,1808
7,"Health, Well Being & Social Service",Child Care,Plastic surgical care for children,https://gic.gov.lk/gic/index.php/en/component/info/?id=1806&catid=40&task=info,service_md_7/Plastic_surgical_care_for_children.md,40,1806
7,"Health, Well Being & Social Service",Child Care,Physiotherapy service for children,https://gic.gov.lk/gic/index.php/en/component/info/?id=1898&catid=40&task=info,service_md_7/Physiotherapy_service_for_children.md,40,1898
7,"Health, Well Being & Social Service",Child Care,Occupational Therapy service for children,https://gic.gov.lk/gic/index.php/en/component/info/?id=1899&catid=40&task=info,service_md_7/Occupational_Therapy_service_for_children.md,40,1899
7,"Health, Well Being & Social Service",Child Care,Out patient medical and surgical care for children,https://gic.gov.lk/gic/index.php/en/component/info/?id=1854&catid=40&task=info,service_md_7/Out_patient_medical_and_surgical_care_for_children.md,40,1854
7,"Health, Well Being & Social Service",Child Care,Kidney (nephrology) care for children,https://gic.gov.lk/gic/index.php/en/component/info/?id=1797&catid=40&task=info,service_md_7/Kidney__nephrology__care_for_children.md,40,1797
7,"Health, Well Being & Social Service",Child Care,Rheumatological care for children,https://gic.gov.lk/gic/index.php/en/component/info/?id=1805&catid=40&task=info,service_md_7/Rheumatological_care_for_children.md,40,1805
7,"Health, Well Being & Social Service",Child Care,Complain About Any Rape Cases or Child Abuse,https://gic.gov.lk/gic/index.php/en/component/info/?id=479&catid=40&task=info,service_md_7/Complain_About_Any_Rape_Cases_or_Child_Abuse.md,40,479
7,"Health, Well Being & Social Service",Child Care,Co-ordinating between the  Provincial  Probation and Probation and Child Care Services,https://gic.gov.lk/gic/index.php/en/component/info/?id=1498&catid=40&task=info,service_md_7/Co_ordinating_between_the__Provincial__Probation_and_Probation_and_Child_Care_Services.md,40,1498
7,"Health, Well Being & Social Service",Child Care,Programme for Schooling  of Non-School Going Children,https://gic.gov.lk/gic/index.php/en/component/info/?id=1530&catid=40&task=info,service_md_7/Programme_for_Schooling__of_Non_School_Going_Children.md,40,1530
7,"Health, Well Being & Social Service",Child Care,Programmes for Financial Assistance for Twins and Payment of medical Assistance,https://gic.gov.lk/gic/index.php/en/component/info/?id=1568&catid=40&task=info,service_md_7/Programmes_for_Financial_Assistance_for_Twins_and_Payment_of_medical_Assistance.md,40,1568
7,"Health, Well Being & Social Service",Child Care,Ad Hoc Aids for Child Development / Day Care Centers,https://gic.gov.lk/gic/index.php/en/component/info/?id=991&catid=40&task=info,service_md_7/Ad_Hoc_Aids_for_Child_Development___Day_Care_Centers.md,40,991
7,"Health, Well Being & Social Service",Social Service,Medical Assistance for Heart Surgeries,https://gic.gov.lk/gic/index.php/en/component/info/?id=1154&catid=41&task=info,service_md_7/Medical_Assistance_for_Heart_Surgeries.md,41,1154
7,"Health, Well Being & Social Service",Social Service,Medical assistance for kidney transplantation,https://gic.gov.lk/gic/index.php/en/component/info/?id=1641&catid=41&task=info,service_md_7/Medical_assistance_for_kidney_transplantation.md,41,1641
7,"Health, Well Being & Social Service",Social Service,Medical assistance for cancer treatment,https://gic.gov.lk/gic/index.php/en/component/info/?id=1611&catid=41&task=info,service_md_7/Medical_assistance_for_cancer_treatment.md,41,1611
7,"Health, Well Being & Social Service",Social Service,Medical assistance for other surgeries and treatment,https://gic.gov.lk/gic/index.php/en/component/info/?id=1642&catid=41&task=info,service_md_7/Medical_assistance_for_other_surgeries_and_treatment.md,41,1642
7,"Health, Well Being & Social Service",Social Service,Reserve a Circuit Bungalow,https://gic.gov.lk/gic/index.php/en/component/info/?id=1212&catid=41&task=info,service_md_7/Reserve_a_Circuit_Bungalow.md,41,1212
7,"Health, Well Being & Social Service",Social Service,Rehabilitation of Drug Addicts,https://gic.gov.lk/gic/index.php/en/component/info/?id=680&catid=41&task=info,service_md_7/Rehabilitation_of_Drug_Addicts.md,41,680
7,"Health, Well Being & Social Service",Social Service,Obtain the services of Mahaweli Center,https://gic.gov.lk/gic/index.php/en/component/info/?id=1210&catid=41&task=info,service_md_7/Obtain_the_services_of_Mahaweli_Center.md,41,1210
7,"Health, Well Being & Social Service",Social Service,Samurdhi Social Protection Fund,https://gic.gov.lk/gic/index.php/en/component/info/?id=488&catid=41&task=info,service_md_7/Samurdhi_Social_Protection_Fund.md,41,488
7,"Health, Well Being & Social Service",Social Service,Obtain Samurdhi Stamps,https://gic.gov.lk/gic/index.php/en/component/info/?id=481&catid=41&task=info,service_md_7/Obtain_Samurdhi_Stamps.md,41,481
7,"Health, Well Being & Social Service",Social Service,Obtaining Equipment for the Handicapped,https://gic.gov.lk/gic/index.php/en/component/info/?id=572&catid=41&task=info,service_md_7/Obtaining_Equipment_for_the_Handicapped.md,41,572
7,"Health, Well Being & Social Service",Social Service,Social Development Programme,https://gic.gov.lk/gic/index.php/en/component/info/?id=484&catid=41&task=info,service_md_7/Social_Development_Programme.md,41,484
7,"Health, Well Being & Social Service",Social Service,Elderly and Child Welfare,https://gic.gov.lk/gic/index.php/en/component/info/?id=575&catid=41&task=info,service_md_7/Elderly_and_Child_Welfare.md,41,575
7,"Health, Well Being & Social Service",Social Service,Obtaining Public Assistance,https://gic.gov.lk/gic/index.php/en/component/info/?id=569&catid=41&task=info,service_md_7/Obtaining_Public_Assistance.md,41,569
7,"Health, Well Being & Social Service",Social Service,Samurdhi Lottery Draw,https://gic.gov.lk/gic/index.php/en/component/info/?id=512&catid=41&task=info,service_md_7/Samurdhi_Lottery_Draw.md,41,512
